country_id	province_id	district_id	dsd_id	gnd_id	ed_id	pd_id	lg_name	source_type	lg_id	moh_id	population
LK	LK-7	LK-71	LK-7145	LK-7145080	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71012	1641.0
LK	LK-7	LK-71	LK-7145	LK-7145085	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71012	3371.0
LK	LK-7	LK-71	LK-7145	LK-7145090	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71012	1651.0
LK	LK-7	LK-71	LK-7145	LK-7145095	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71012	1837.0
LK	LK-7	LK-71	LK-7145	LK-7145100	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71012	875.0
LK	LK-7	LK-71	LK-7145	LK-7145105	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71012	1359.0
LK	LK-7	LK-71	LK-7145	LK-7145110	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71012	1787.0
LK	LK-7	LK-71	LK-7145	LK-7145115	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71012	1531.0
LK	LK-7	LK-71	LK-7145	LK-7145120	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71012	891.0
LK	LK-7	LK-71	LK-7145	LK-7145125	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71012	1195.0
LK	LK-7	LK-71	LK-7145	LK-7145130	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71012	1207.0
LK	LK-7	LK-71	LK-7148	LK-7148005	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	791.0
LK	LK-7	LK-71	LK-7148	LK-7148010	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1173.0
LK	LK-7	LK-71	LK-7148	LK-7148015	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1770.0
LK	LK-7	LK-71	LK-7148	LK-7148020	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1684.0
LK	LK-7	LK-71	LK-7148	LK-7148025	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1752.0
LK	LK-7	LK-71	LK-7148	LK-7148030	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	2011.0
LK	LK-7	LK-71	LK-7148	LK-7148035	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	2381.0
LK	LK-7	LK-71	LK-7148	LK-7148040	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	2308.0
LK	LK-7	LK-71	LK-7148	LK-7148045	EC-17	EC-17C	Thalawa PS	original	LG-71015	MOH-71016	1063.0
LK	LK-7	LK-71	LK-7148	LK-7148050	EC-17	EC-17C	Thalawa PS	original	LG-71015	MOH-71016	835.0
LK	LK-7	LK-71	LK-7148	LK-7148055	EC-17	EC-17C	Thalawa PS	original	LG-71015	MOH-71016	1881.0
LK	LK-7	LK-71	LK-7148	LK-7148060	EC-17	EC-17C	Thalawa PS	original	LG-71015	MOH-71016	1545.0
LK	LK-7	LK-71	LK-7148	LK-7148065	EC-17	EC-17C	Thalawa PS	original	LG-71015	MOH-71016	1575.0
LK	LK-7	LK-71	LK-7148	LK-7148070	EC-17	EC-17F	Thalawa PS	original	LG-71015	MOH-71016	1117.0
LK	LK-7	LK-71	LK-7148	LK-7148075	EC-17	EC-17F	Thalawa PS	original	LG-71015	MOH-71016	2246.0
LK	LK-7	LK-71	LK-7148	LK-7148080	EC-17	EC-17C	Thalawa PS	original	LG-71015	MOH-71016	1568.0
LK	LK-7	LK-71	LK-7148	LK-7148085	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1030.0
LK	LK-7	LK-71	LK-7148	LK-7148090	EC-17	EC-17F	Thalawa PS	original	LG-71015	MOH-71016	1779.0
LK	LK-7	LK-71	LK-7148	LK-7148095	EC-17	EC-17F	Thalawa PS	original	LG-71015	MOH-71016	1841.0
LK	LK-7	LK-71	LK-7148	LK-7148100	EC-17	EC-17F	Thalawa PS	original	LG-71015	MOH-71016	1981.0
LK	LK-7	LK-71	LK-7148	LK-7148105	EC-17	EC-17F	Thalawa PS	original	LG-71015	MOH-71016	1132.0
LK	LK-7	LK-71	LK-7148	LK-7148110	EC-17	EC-17F	Thalawa PS	original	LG-71015	MOH-71016	1321.0
LK	LK-7	LK-71	LK-7148	LK-7148115	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1462.0
LK	LK-7	LK-71	LK-7148	LK-7148120	EC-17	EC-17F	Thalawa PS	original	LG-71015	MOH-71016	1627.0
LK	LK-7	LK-71	LK-7148	LK-7148125	EC-17	EC-17F	Thalawa PS	original	LG-71015	MOH-71016	1220.0
LK	LK-7	LK-71	LK-7148	LK-7148130	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	960.0
LK	LK-7	LK-71	LK-7148	LK-7148135	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	749.0
LK	LK-7	LK-71	LK-7148	LK-7148140	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1125.0
LK	LK-7	LK-71	LK-7148	LK-7148145	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	998.0
LK	LK-7	LK-71	LK-7148	LK-7148150	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1615.0
LK	LK-7	LK-71	LK-7148	LK-7148155	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1251.0
LK	LK-7	LK-71	LK-7148	LK-7148160	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1803.0
LK	LK-7	LK-71	LK-7148	LK-7148165	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1934.0
LK	LK-7	LK-71	LK-7148	LK-7148170	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1578.0
LK	LK-7	LK-71	LK-7148	LK-7148175	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1390.0
LK	LK-7	LK-71	LK-7148	LK-7148180	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	926.0
LK	LK-7	LK-71	LK-7148	LK-7148185	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1189.0
LK	LK-7	LK-71	LK-7148	LK-7148190	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	1118.0
LK	LK-7	LK-71	LK-7148	LK-7148195	EC-17	EC-17E	Thalawa PS	original	LG-71015	MOH-71016	2064.0
LK	LK-7	LK-71	LK-7151	LK-7151005	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	424.0
LK	LK-7	LK-71	LK-7151	LK-7151010	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	672.0
LK	LK-7	LK-71	LK-7151	LK-7151015	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	745.0
LK	LK-7	LK-71	LK-7151	LK-7151020	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	392.0
LK	LK-7	LK-71	LK-7151	LK-7151025	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	305.0
LK	LK-7	LK-71	LK-7151	LK-7151030	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	485.0
LK	LK-7	LK-71	LK-7151	LK-7151035	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	332.0
LK	LK-7	LK-71	LK-7151	LK-7151040	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	744.0
LK	LK-7	LK-71	LK-7151	LK-7151045	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	875.0
LK	LK-7	LK-71	LK-7151	LK-7151050	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	783.0
LK	LK-7	LK-71	LK-7151	LK-7151055	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	443.0
LK	LK-7	LK-71	LK-7151	LK-7151060	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	417.0
LK	LK-7	LK-71	LK-7151	LK-7151065	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	827.0
LK	LK-7	LK-71	LK-7151	LK-7151070	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	985.0
LK	LK-7	LK-71	LK-7151	LK-7151075	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	944.0
LK	LK-7	LK-71	LK-7151	LK-7151080	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	782.0
LK	LK-7	LK-71	LK-7151	LK-7151085	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	787.0
LK	LK-7	LK-71	LK-7151	LK-7151090	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	754.0
LK	LK-7	LK-71	LK-7151	LK-7151095	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	697.0
LK	LK-7	LK-71	LK-7151	LK-7151100	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	750.0
LK	LK-7	LK-71	LK-7151	LK-7151105	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	672.0
LK	LK-7	LK-71	LK-7151	LK-7151110	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	919.0
LK	LK-7	LK-71	LK-7151	LK-7151115	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	435.0
LK	LK-7	LK-71	LK-7151	LK-7151120	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	680.0
LK	LK-7	LK-71	LK-7151	LK-7151125	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	484.0
LK	LK-7	LK-71	LK-7151	LK-7151130	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	385.0
LK	LK-7	LK-71	LK-7151	LK-7151135	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	1071.0
LK	LK-7	LK-71	LK-7151	LK-7151140	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	266.0
LK	LK-7	LK-71	LK-7151	LK-7151145	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	1289.0
LK	LK-7	LK-71	LK-7151	LK-7151150	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	558.0
LK	LK-7	LK-71	LK-7151	LK-7151155	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	659.0
LK	LK-7	LK-71	LK-7151	LK-7151160	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	790.0
LK	LK-7	LK-71	LK-7151	LK-7151165	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	518.0
LK	LK-7	LK-71	LK-7151	LK-7151170	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	913.0
LK	LK-7	LK-71	LK-7151	LK-7151175	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	291.0
LK	LK-7	LK-71	LK-7151	LK-7151180	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	934.0
LK	LK-7	LK-71	LK-7151	LK-7151185	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	694.0
LK	LK-7	LK-71	LK-7151	LK-7151190	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	468.0
LK	LK-7	LK-71	LK-7151	LK-7151195	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	469.0
LK	LK-7	LK-71	LK-7151	LK-7151200	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	620.0
LK	LK-7	LK-71	LK-7151	LK-7151205	EC-17	EC-17F	Thirappane PS	original	LG-71012	MOH-71007	786.0
LK	LK-7	LK-71	LK-7154	LK-7154005	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	957.0
LK	LK-7	LK-71	LK-7154	LK-7154010	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	806.0
LK	LK-7	LK-71	LK-7154	LK-7154015	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	579.0
LK	LK-7	LK-71	LK-7154	LK-7154020	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	467.0
LK	LK-7	LK-71	LK-7154	LK-7154025	EC-17	EC-17F	Kekirawa PS	original	LG-71017	MOH-71011	1378.0
LK	LK-7	LK-71	LK-7154	LK-7154030	EC-17	EC-17F	Kekirawa PS	original	LG-71017	MOH-71011	766.0
LK	LK-7	LK-71	LK-7154	LK-7154035	EC-17	EC-17G	Kekirawa PS	fixed	LG-71017	MOH-71011	3066.0
LK	LK-7	LK-71	LK-7154	LK-7154040	EC-17	EC-17F	Kekirawa PS	original	LG-71017	MOH-71011	548.0
LK	LK-7	LK-71	LK-7154	LK-7154045	EC-17	EC-17F	Kekirawa PS	original	LG-71017	MOH-71011	593.0
LK	LK-7	LK-71	LK-7154	LK-7154050	EC-17	EC-17F	Kekirawa PS	original	LG-71017	MOH-71011	1155.0
LK	LK-7	LK-71	LK-7154	LK-7154055	EC-17	EC-17F	Kekirawa PS	original	LG-71017	MOH-71011	1531.0
LK	LK-7	LK-71	LK-7154	LK-7154060	EC-17	EC-17F	Kekirawa PS	original	LG-71017	MOH-71011	1040.0
LK	LK-7	LK-71	LK-7154	LK-7154065	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	652.0
LK	LK-7	LK-71	LK-7154	LK-7154070	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	697.0
LK	LK-7	LK-71	LK-7154	LK-7154075	EC-17	EC-17F	Kekirawa PS	original	LG-71017	MOH-71011	1573.0
LK	LK-7	LK-71	LK-7154	LK-7154080	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	776.0
LK	LK-7	LK-71	LK-7154	LK-7154085	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	646.0
LK	LK-7	LK-71	LK-7154	LK-7154090	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	477.0
LK	LK-7	LK-71	LK-7154	LK-7154095	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1069.0
LK	LK-7	LK-71	LK-7154	LK-7154100	EC-17	EC-17F	Kekirawa PS	original	LG-71017	MOH-71011	1277.0
LK	LK-7	LK-71	LK-7154	LK-7154105	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1221.0
LK	LK-7	LK-71	LK-7154	LK-7154110	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	616.0
LK	LK-7	LK-71	LK-7154	LK-7154115	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	602.0
LK	LK-7	LK-71	LK-7154	LK-7154120	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1727.0
LK	LK-7	LK-71	LK-7154	LK-7154125	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1526.0
LK	LK-7	LK-71	LK-7154	LK-7154130	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1356.0
LK	LK-7	LK-71	LK-7154	LK-7154135	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1462.0
LK	LK-7	LK-71	LK-7154	LK-7154140	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1183.0
LK	LK-7	LK-71	LK-7154	LK-7154145	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	734.0
LK	LK-7	LK-71	LK-7154	LK-7154150	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	562.0
LK	LK-7	LK-71	LK-7154	LK-7154155	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1937.0
LK	LK-7	LK-71	LK-7154	LK-7154160	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	2783.0
LK	LK-7	LK-71	LK-7154	LK-7154165	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	979.0
LK	LK-7	LK-71	LK-7154	LK-7154170	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	661.0
LK	LK-7	LK-71	LK-7154	LK-7154175	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	693.0
LK	LK-7	LK-71	LK-7154	LK-7154180	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	674.0
LK	LK-7	LK-71	LK-7154	LK-7154185	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	838.0
LK	LK-7	LK-71	LK-7154	LK-7154190	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1349.0
LK	LK-7	LK-71	LK-7154	LK-7154195	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1220.0
LK	LK-7	LK-71	LK-7154	LK-7154200	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1063.0
LK	LK-7	LK-71	LK-7154	LK-7154205	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1706.0
LK	LK-7	LK-71	LK-7154	LK-7154210	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1732.0
LK	LK-7	LK-71	LK-7154	LK-7154215	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	667.0
LK	LK-7	LK-71	LK-7154	LK-7154220	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	533.0
LK	LK-7	LK-71	LK-7154	LK-7154225	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1272.0
LK	LK-7	LK-71	LK-7154	LK-7154230	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	450.0
LK	LK-7	LK-71	LK-7154	LK-7154235	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1352.0
LK	LK-7	LK-71	LK-7154	LK-7154240	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1067.0
LK	LK-7	LK-71	LK-7154	LK-7154245	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1758.0
LK	LK-7	LK-71	LK-7154	LK-7154250	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1116.0
LK	LK-7	LK-71	LK-7154	LK-7154255	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1204.0
LK	LK-7	LK-71	LK-7154	LK-7154260	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1340.0
LK	LK-7	LK-71	LK-7154	LK-7154265	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1805.0
LK	LK-7	LK-71	LK-7157	LK-7157005	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	418.0
LK	LK-7	LK-71	LK-7157	LK-7157010	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	664.0
LK	LK-7	LK-71	LK-7157	LK-7157015	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	965.0
LK	LK-7	LK-71	LK-7157	LK-7157020	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	821.0
LK	LK-7	LK-71	LK-7157	LK-7157025	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	449.0
LK	LK-7	LK-71	LK-7157	LK-7157030	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	736.0
LK	LK-7	LK-71	LK-7157	LK-7157035	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	811.0
LK	LK-7	LK-71	LK-7157	LK-7157040	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1128.0
LK	LK-7	LK-71	LK-7157	LK-7157045	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1005.0
LK	LK-7	LK-71	LK-7157	LK-7157050	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	727.0
LK	LK-7	LK-71	LK-7157	LK-7157055	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	3466.0
LK	LK-7	LK-71	LK-7157	LK-7157060	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	432.0
LK	LK-7	LK-71	LK-7157	LK-7157065	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	925.0
LK	LK-7	LK-71	LK-7157	LK-7157070	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	891.0
LK	LK-7	LK-71	LK-7157	LK-7157075	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1016.0
LK	LK-7	LK-71	LK-7157	LK-7157080	EC-17	EC-17G	Kekirawa PS	original	LG-71017	MOH-71011	1128.0
LK	LK-7	LK-71	LK-7160	LK-7160005	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	1737.0
LK	LK-7	LK-71	LK-7160	LK-7160010	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	311.0
LK	LK-7	LK-71	LK-7160	LK-7160015	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	613.0
LK	LK-7	LK-71	LK-7160	LK-7160020	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	1323.0
LK	LK-7	LK-71	LK-7160	LK-7160025	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	1640.0
LK	LK-7	LK-71	LK-7160	LK-7160030	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	1605.0
LK	LK-7	LK-71	LK-7160	LK-7160035	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	1470.0
LK	LK-7	LK-71	LK-7160	LK-7160040	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	1272.0
LK	LK-7	LK-71	LK-7160	LK-7160045	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	820.0
LK	LK-7	LK-71	LK-7160	LK-7160050	EC-17	EC-17G	Ipalogama PS	original	LG-71018	MOH-71003	497.0
LK	LK-7	LK-71	LK-7160	LK-7160055	EC-17	EC-17G	Ipalogama PS	original	LG-71018	MOH-71003	813.0
LK	LK-7	LK-71	LK-7160	LK-7160060	EC-17	EC-17G	Ipalogama PS	original	LG-71018	MOH-71003	734.0
LK	LK-7	LK-71	LK-7160	LK-7160065	EC-17	EC-17G	Ipalogama PS	original	LG-71018	MOH-71003	4790.0
LK	LK-7	LK-71	LK-7160	LK-7160070	EC-17	EC-17G	Ipalogama PS	original	LG-71018	MOH-71003	1822.0
LK	LK-7	LK-71	LK-7160	LK-7160075	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	819.0
LK	LK-7	LK-71	LK-7160	LK-7160080	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	1149.0
LK	LK-7	LK-71	LK-7160	LK-7160085	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	1169.0
LK	LK-7	LK-71	LK-7160	LK-7160090	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	966.0
LK	LK-7	LK-71	LK-7160	LK-7160095	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	892.0
LK	LK-7	LK-71	LK-7160	LK-7160100	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	1405.0
LK	LK-7	LK-71	LK-7160	LK-7160105	EC-17	EC-17F	Ipalogama PS	original	LG-71018	MOH-71003	476.0
LK	LK-7	LK-71	LK-7160	LK-7160110	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	983.0
LK	LK-7	LK-71	LK-7160	LK-7160115	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	732.0
LK	LK-7	LK-71	LK-7160	LK-7160120	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	914.0
LK	LK-7	LK-71	LK-7160	LK-7160125	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	1052.0
LK	LK-7	LK-71	LK-7160	LK-7160130	EC-17	EC-17G	Ipalogama PS	original	LG-71018	MOH-71003	1698.0
LK	LK-7	LK-71	LK-7160	LK-7160135	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	1248.0
LK	LK-7	LK-71	LK-7160	LK-7160140	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	265.0
LK	LK-7	LK-71	LK-7160	LK-7160145	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	949.0
LK	LK-7	LK-71	LK-7160	LK-7160150	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	1529.0
LK	LK-7	LK-71	LK-7160	LK-7160155	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	1297.0
LK	LK-7	LK-71	LK-7160	LK-7160160	EC-17	EC-17E	Ipalogama PS	original	LG-71018	MOH-71003	1872.0
LK	LK-7	LK-71	LK-7163	LK-7163005	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1216.0
LK	LK-7	LK-71	LK-7163	LK-7163010	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1332.0
LK	LK-7	LK-71	LK-7163	LK-7163015	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1558.0
LK	LK-7	LK-71	LK-7163	LK-7163020	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	2079.0
LK	LK-7	LK-71	LK-7163	LK-7163025	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1227.0
LK	LK-7	LK-71	LK-7163	LK-7163030	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1764.0
LK	LK-7	LK-71	LK-7163	LK-7163035	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1173.0
LK	LK-7	LK-71	LK-7163	LK-7163040	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1808.0
LK	LK-7	LK-71	LK-7163	LK-7163045	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1294.0
LK	LK-7	LK-71	LK-7163	LK-7163050	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1759.0
LK	LK-7	LK-71	LK-7163	LK-7163055	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1447.0
LK	LK-7	LK-71	LK-7163	LK-7163060	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1377.0
LK	LK-7	LK-71	LK-7163	LK-7163065	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	796.0
LK	LK-7	LK-71	LK-7163	LK-7163070	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1112.0
LK	LK-7	LK-71	LK-7163	LK-7163075	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1208.0
LK	LK-7	LK-71	LK-7163	LK-7163080	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1110.0
LK	LK-7	LK-71	LK-7163	LK-7163085	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	710.0
LK	LK-7	LK-71	LK-7163	LK-7163090	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1647.0
LK	LK-7	LK-71	LK-7163	LK-7163095	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1105.0
LK	LK-7	LK-71	LK-7163	LK-7163100	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	606.0
LK	LK-7	LK-71	LK-7163	LK-7163105	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	1173.0
LK	LK-7	LK-71	LK-7163	LK-7163110	EC-17	EC-17E	Galnewa PS	original	LG-71016	MOH-71013	249.0
